Name,Critic_Score,User_Score
Digimon Story: Cyber Sleuth - Hacker's Memory,,
Gintama Ranbu,,
Aqua Panic!,,
Marvel Superheroes 3D: Grandmaster's Challenge,,
Talon Man Remastered,,9.0
Full Mojo Rampage,,
Chegger's Party Quiz,,
Pirates: Duels on the High Seas,,
PDC World Championship Darts 2009,,
Delver,,
Sniper Elite,,
Captain Morgane and the Golden Turtle,,
Captain Morgane and the Golden Turtle,,
Captain Morgane and the Golden Turtle,,
Captain Morgane and the Golden Turtle,,
Tsuyo Kiss 2 Gakki: Swift Love,,
Nervous Brickdown,,
Out of Reach,,
Worms: WMD,,
Worms: WMD,,
Worms: WMD,,
Influent,,
Touhou Luna Nights,,
Classic Road,,
Classic Road,,
America Oudan Ultra-Quiz,,
Kawa no Nushi Tsuri,,
Pilot ni Narou! 2,,
Tsuki no Hikari: Shizumeru Kane no Satsujin,,
The 7th Guest,,
The Lion King,,
The Lion King,,
Command & Conquer,,
F1 Challenge,,
NHL Powerplay '96,,
Z,,
Blade Runner,,
NHL Powerplay 98,,
Command & Conquer: Red Alert Retaliation,,
Junior Classic Books & Fairytales,,
City Builder,,
Canada Hunt,,
Death Coming,,
Derby Stallion II,,
Derby Stallion III,,
Wizardry VI: Bane of the Cosmic Forge,,
Derby Stallion 96,,
Mini-Yonku Shining Scorpion: Let's & Go!!,,
RPG Tsukuru 2,,
Sound Novel Tsukuru,,
Derby Stallion,,
Mini-Yonku GB: Let's & Go!!,,
Moon,,
Derby Stallion 98,,
Derby Stallion 99,,
Derby Stallion,,
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,,
Mortal Kombat,,
NBA Jam,,
20XX,,
Depth Hunter 2: Deep Dive,,
My Body Coach,,
Aladdin Magic Racer,,
Bella Sara 2 - The Magic of Drasilmare,,
Rugby World Cup 2015,,
Rugby World Cup 2015,,
Rugby World Cup 2015,,
Rugby World Cup 2015,,
Rugby World Cup 2015,,
Rugby World Cup 2015,,
TT Isle of Man: Ride on the Edge,,
TT Isle of Man: Ride on the Edge,,
Snow Moto Racing Freedom,,
Aqua Moto Racing Utopia,,
DayZ,,
Arma III,,
Arma Tactics,,
Bleed,,
Tokyo Xtreme Racer,,
Eternal Eyes,,
Tokyo Xtreme Racer Zero,,
Razor Freestyle Scooter,,
Ultimate Fighting Championship: Throwdown,,
eJay Clubworld,,
An American Tail: Fievel's Gold Rush,,
Mojo!,,
Butt-Ugly Martians: Zoom or Doom!,,
World Championship Poker,,
Pinball Hall of Fame: The Gottlieb Collection,,
World Championship Poker,,
Elf: The Movie,,
Pinball Hall of Fame: The Gottlieb Collection,,
Archer Maclean's 3D Pool,,
MX World Tour Featuring Jamie Little,,
Tokyo Xtreme Racer Advance,,
Pinball Hall of Fame: The Gottlieb Collection,,
MX World Tour Featuring Jamie Little,,
Sky Dancers,,
World Championship Poker: Featuring Howard Lederer - All In,,
World Championship Poker: Featuring Howard Lederer - All In,,
Big Idea's VeggieTales: LarryBoy and the Bad Apple,,
Big Idea's VeggieTales: LarryBoy and the Bad Apple,,
Tringo,,
Spelling Challenges and more!,,
Crayola: Treasure Adventures,,
Brunswick Pro Bowling,,
Sudokuro,,
Dave Mirra BMX Challenge,,
World Championship Poker featuring Howard Lederer: All In,,
Winter Sports 2: The Next Challenge,,
Purr Pals,,
King of Clubs: Mini Golf,,
Defendin' De Penguin,,
George of The Jungle and the Search for the Secret,,
Crash Time: Autobahn Pusuit,,
Defendin' De Penguin,,
Solitaire & Mahjong,,
Crayola: Colorful Journey,,
Puzzle Challenge: Crosswords and More!,,
Brunswick Pro Bowling,,
Rudolph the Red-Nosed Reindeer,,
Deadliest Catch: Sea of Chaos,,
Deadliest Catch: Sea of Chaos,,
America's Next Top Model,,
Casper's Scare School: Classroom Capers,,
Casper's Scare School: Spooky Sports Day,,
Casper's Scare School: Spooky Sports Day,,
Mechanic Master 2,,
Sing4: The Hits Edition,,
The Oregon Trail,,
The Oregon Trail,,
Brunswick Pro Bowling,,
Pinball Hall of Fame: The Williams Collection,,
Get Up and Dance,,
Man vs. Wild,,
Man vs. Wild,,
Cartoon Network: Punch Time Explosion XL,,
Man vs. Wild,,
Santa Claus is Comin' to Town!,,
Santa Claus Is Comin' to Town!,,
Gem Smashers,,
Gem Smashers,,
Get Up and Dance,,
Under Zero,,
Inverted,,
Sig.NULL,,
Squeezone,,
Totem,,
Life Beetle,,
Rush Bros.,,
Magic Encyclopedia: Moonlight,,
Natalie Brooks: The Treasures of the Lost Kingdom,,
Arcade Hits: Frisky Tom,,
The Conveni 4,,
The Conveni Portable,,
Super Fire ProWrestling,,
Super Formation Soccer 94,,
Super Fire ProWrestling Special,,
Super Fire ProWrestling X,,
Hyper Formation Soccer,,
Fire ProWrestling S: 6Men Scramble,,
The Conveni: Ano Machi wo Dokusen Seyo,,
Clock Tower: The First Fear,,
Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,,
Zen-Nippon Pro Wrestling: Ouja no Kon,,
Princess Nightmare,,
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,,
Space Engineers,,
Barbie Horse Adventures: Blue Ribbon Race,,
Jump Start Pet Rescue,,
JumpStart: Escape from Adventure Island,,
RoboMatch,,
"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",,
Empire Deluxe,,
Orbital Gear,,
Squad,,
Cities: Skylines Snowfall,,
Knights of Honor,,
Europa Universalis III,,
Europa Universalis III Complete,,
Majesty 2: The Fantasy Kingdom Sim,,
Ship Simulator Extremes,,
East India Company Collection,,
Commander: Conquest of the Americas,,
Mount & Blade: Warband,,
Elven Legacy Collection,,
Achtung Panzer: Kharkov 1943,,
Sword of the Stars: Complete Collection,,
Magicka Collection,,
Cities in Motion Collection,,
Majesty 2 Collection,,
King Arthur Collection,,
Sword of the Stars II: Enhanced Edition,,
King Arthur II: The Role-playing Wargame,,
Mount & Blade Collection,,
Teleglitch,,
Knights of Pen and Paper 2,,
Pillars of Eternity,,
Broken Sword 5: The Serpent's Curse,,
Bendy and the Ink Machine,,
One Finger Death Punch,,8.0
Military History: Commander - Europe at War,,
Military History: Commander - Europe at War,,
The History Channel: Great Battles - Medieval,,
G-Saviour,,
Sunrise Eiyuutan R,,
Mai-Otome Hime: Otome Butou Shi,,
Shinseiki GPX Cyber Formula: Road To The INFINITY 4,,
Shinseiki GPX Cyber Formula VS,,
My Riding Stables: Life with Horses,,
My Riding Stables: Life with Horses,,
Raven's Cry,,
Battle Royale Trainer,,
"Cook, Serve, Delicious!",,
"Cook, Serve, Delicious! 2!!",,
Farm Frenzy 3,,
Vampire Saga: Welcome to Hell Lock,,
Twisted Lands: Insomniac,,
Paranormal Pursuit: The Gifted One,,
Rugby League 3,,
Rugby League Team Manager 2015,,
Rugby Challenge 3,,
Rugby Challenge 3,,
Rugby Challenge 3,,
Rugby Union Team Manager 2017,,
Rugby Challenge 3,,
Doctor Who: Return to Earth,,
Horrid Henry's Horrid Adventure,,
"Horrid Henry: The Good, The Bad and The Bugly",,
Hello Kitty Kruisers,,
Mega Man X Legacy Collection 1+2,,
Mega Man X Legacy Collection 1+2,,
Satisfactory,,
The Four Kings Casino and Slots,,
Under the Moon: Crescent,,
Everything,,
Survivor Squad,,
Game Corp DX,,
UK Truck Simulator,,
Driving Simulator 2011,,
Dora the Explorer: Super Star Adventures,,
UFC: Sudden Impact,,
Army Men: Sarge's War,,
Codename: Kids Next Door: Operation S.O.D.A.,,
Robotech: Invasion,,
Charlie and the Chocolate Factory,,
Dora the Explorer: Journey to the Purple Planet,,
Spy vs Spy,,
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,,
Ford vs. Chevy,,
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,,
Outlaw Volleyball Remixed,,
Virtual Pool: Tournament Edition,,
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,,
Hummer Badlands,,
Hummer Badlands,,
Momotarou Dentetsu 7,,
Momotarou Dentetsu V,,
Lode Runner,,
Bomberman,,
Moeru Mahjong: Moejong!,,
Kingdom Rush,,
Kingdom Rush Frontiers,,
Luminous Arc Infinity,,
Deer Drive: Legends,,
50 Classic Games,,
Power Drome,,
Powerdrome,,
AMF Xtreme Bowling,,
AMF Bowling Pinbusters!,,
Fairyland: Incursion,,
Fairyland: Fairy Power,,
Orbt XL,,
Blade Dancer: Lineage of Light,,
Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,,
Amagoushi no Yakata,,
Naraku no Shiro,,
The Conveni DS: Otona no Keiei Ryoku Training,,
Tori no Hoshi: Aerial Planet,,
Infinite Loop: Kojjou ga Miseta Yume,,
La Pucelle: Ragnarok,,
Antiphona no Seikahime: Tenshi no Gakufu Op.A,,
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,,
Musou Tourou,,
Hayarigami 3: Keishichou Kaii Jiken File,,
Criminal Girls,,
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,,
Classic Dungeon: Fuyoku no Masoujin,,
"Second Novel: Kanojo no Natsu, 15-Bun no Kioku",,
"Koori no Bohyou: Ichiryuuwa, 3-dome no Junan",,
Classic Dungeon X2,,
Phantom Kingdom Portable,,
Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,,
Tokushu Houdoubu,,
Zillions of Enemy X: Zetsukai no Crusade,,
New Hayarigami,,
Shin Hayarigami,,
Great Edo Blacksmith,,
Harem Tengoku da to Omottara Yandere Jigoku Datta,,
Fuuraiki 3,,
Refrain no Chika Meikyuu to Majo no Ryodan,,
Hero Must Die,,
Rose to Tasogare no Kojou,,
Labyrinth of Refrain: Coven of Dusk,,
Shin Hayarigami 2,,
Shin Hayarigami 2,,
Ouma ga Toki: Kakuriyo no Enishi,,
Princess is Money Hungry,,
Cladun Returns: This Is Sengoku!,,
Hakoniwa Company Works,,
Side Kicks!,,
Tsuihou Senkyo,,
Iwaihime: Matsuri,,
Lapis x Labyrinth,,
Lapis x Labyrinth,,
The Liar Princess and the Blind Prince,,
Closed Nightmare,,
Your Four Knight Princesses Training Story,,
Oddworld: Munch's Oddysee,,
Oddworld: Abe's Oddysee New N' Tasty!,,
Fortissimo,,
Bass Pro Shops: The Strike - Championship Edition,,
Cabela's The Hunt: Championship Edition Bundle,,
Party Arcade,,
QUBIC,,
NASCAR Racing,,
Grand Prix Legends,,
You Don't Know Jack: Mock 2,,
Die Hard: Vendetta,,
Emperor: Rise of the Middle Kingdom,,
Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,,
Aliens vs Predator: Requiem,,
The Spiderwick Chronicles,,
The Spiderwick Chronicles,,
Spec Ops: Ranger Elite,,
Motocross Mania,,
Spec Ops: Covert Assault,,
Saltwater Sportfishing,,
Pipe Dreams 3D,,
Martian Gothic: Unification,,
Big Bass Fishing,,
Big Strike Bowling,,
Splat Renegade Paintball,,
Sudoku Fever,,
Junior Brain Trainer,,
Junior Classic Games,,
The Backyardigans,,
Major League Baseball 2K12,,
Major League Baseball 2K12,,
Major League Baseball 2K12,,
Major League Baseball 2K12,,
Grand Theft Auto Online,,
WWE 2K16,,
WWE 2K16,,
Sid Meier's Civilization Revolution 2+,,
Arthur! Ready to Race,,
Dungeon Defenders Eternity,,
Dwarfs!?,,
Magic 2015 - Duels of the Planeswalker,,
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,,
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,,
Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,,
Torment: Tides of Numen?Ÿ??ra,,
Mortal Kombat II (US & Others sales),,
Mortal Kombat II,,
NBA Jam,,
Mortal Kombat II (JP sales),,
Mortal Kombat,,
NBA Jam Tournament Edition,,
NBA Jam Tournament Edition,,
Galactic Attack,,
NBA JAM Tournament Edition,,
Street Fighter: The Movie,,
Robotica,,
Myst,,
Space Jam,,
WWF in Your House,,
NFL Quarterback Club 97,,
NBA Jam Extreme,,
College Slam,,
Iron & Blood,,
Frank Thomas Big Hurt Baseball,,
Darius Gaiden,,
Tunnel B1,,
Iron Man / X-O Manowar in Heavy Metal,,
Striker 96,,
Bubble Bobble also featuring Rainbow Islands,,
Star Fighter,,
True Pinball,,
DragonHeart: Fire & Steel,,
NFL Quarterback Club 98,,
NHL Breakaway 98,,
Magic: The Gathering - Battlemage,,
WWF War Zone,,
WWF War Zone,,
Jeremy McGrath Supercross 98,,
NFL Quarterback Club 99,,
All-Star Baseball 99,,
Extreme-G: XG2,,
NHL Breakaway 98,,
NHL Breakaway 99,,
No One Can Stop Mr. Domino!,,
Shadow Man,,
ATV: Quad Power Racing,,
Mary-Kate and Ashley: Magical Mystery Mall,,
ECW Hardcore Revolution,,
McGrath Vs. Pastrana Freestyle Motocross,,
ECW Hardcore Revolution,,
ECW Anarchy Rulz,,
XGIII: Extreme G Racing,,
NFL Quarterback Club 2002,,
RC Revenge Pro,,
Mary-Kate and Ashley: Winners Circle,,
Mary-Kate and Ashley: Crush Course,,
Power Shovel,,
NFL Quarterback Club 2002,,
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,,
Mary-Kate and Ashley: Girls Night Out,,
Legends of Wrestling II,,
Punch King,,
NBA Jam,,
Burnout 2: Point of Impact,,
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,,
NBA Jam,,
XGRA: Extreme G Racing Association,,
Dakar 2: The World's Ultimate Rally,,
XGRA: Extreme G Racing Association,,
Showdown: Legends of Wrestling,,
World Championship Rugby,,
The Magical Silence,,
Port Royale 2,,
Blitzkrieg 2 Anthology,,
The Train Giant,,
Final Quest II,,
Spikit,,
Warriors of Vilvatikta,,
The Land of Dasthir,,
Battlepaths,,
QuestRun,,
Absolute Drift,,
Project V6,,
Rock N' Roll Racing,,
Prison Architect,,
Bad Rats: The Rats' Revenge,,
Kairo,,
Zumba Fitness Rush,,
Zumba Fitness Core,,
Zumba Fitness Core,,
Zumba Fitness: World Party,,
Zumba Fitness: World Party,,
Zumba Fitness: World Party,,
Gardening Mama 2: Forest Friends,,
"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",,
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,,
Ookiku Furikabutte: Honto no Ace ni Nareru kamo,,
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,,
Happiness! De-Lucks,,
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,,
Katekyoo Hitman Reborn! Dream Hyper Battle!,,
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,,
Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,,
Busou Renkin: Youkoso Papillon Park e,,
Aa Megami-samaa,,
Mahou Sensei Negima!? Neo-Pactio Fight!!,,
Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,,
Katekyoo Hitman Reborn! Battle Arena,,
Tokyo Majin Gakuen: Kenfuuchou,,
To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,,
To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,,
Ikki Tousen: Eloquent Fist,,
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,,
Mushishi: Amefuru Sato,,
Katekyoo Hitman Reborn! Kindan no Yami no Delta,,
Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,,
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,,
Junjou Romanchika: Koi no Doki Doki Daisakusen,,
Katekyoo Hitman Reborn! Kindan no Yami no Delta,,
Majin Tantei Nougami Neuro: Neuro to Miko no Bishoku Sanmai,,
Akagawa Jirou Mystery: Tsuki no Hikari,,
Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,,
Valhalla Knights 2: Battle Stance,,
Luminous Arc 3,,
Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,,
Sakura Note: Imanitsu na Garu Mirai,,
Ikki Tousen: Xross Impact,,
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,,
Katekyoo Hitman Reborn! Kizuna no Tag Battle,,
No More Heroes: Heroes' Paradise,,
Livly Garden,,
Senran Kagura: Shoujotachi no Shinei,,
No More Heroes: Red Zone,,
Bakumatsu Rock: Ultra Soul,,
Bakumatsu Rock: Ultra Soul,,
Net High,,
N++,,
Marvel Pinball: Epic Collection Volume 1,,
Marvel Pinball: Epic Collection Volume 1,,
Tumblestone,,
Tumblestone,,
Air Conflicts: Secret Wars,,
Runbow,,
ATV Renegades,,
ATV Renegades,,
Rick & Morty Virtual Rick-Ality,,
Mutant Football League: Dynasty Edition,,
Mutant Football League: Dynasty Edition,,
The Flintstones: Bedrock Bowling,,
Igor: The Game,,
Dream Pinball 3D,,
My Baby: First Steps,,
My Baby: First Steps,,
Roogoo Attack!,,
Roogoo Twisted Towers,,
Pirates vs Ninja Dodgeball,,
Horrid Henry: Missions of Mischief,,
"NewU Fitness First Mind Body, Yoga & Pilates Workout",,
Fast Food Panic,,
The Story of Noah's Ark,,
Fast Food Panic,,
Sled Shred featuring the Jamaican Bobsled Team,,
TNA iMPACT: Cross the Line,,
Sushi Go-Round,,
Sushi Go-Round,,
Moto Racer DS,,
Horrid Henry: Missions of Mischief,,
Tsumiki: Block Drop Mania,,
Montessori Music,,
Alpacapaca Dash,,
Post Mortem,,
SafeCracker: The Ultimate Puzzle Adventure,,
Dark Fall 3: Lost Souls,,
Don Bradman Cricket 14,,
Don Bradman Cricket 14,,
Rugby League Live 3,,
Rugby League Live 3,,
Rugby League Live 3,,
Rugby League Live 3,,
Rugby League Live 4,,
Rugby League Live 4,,
Spyro: Attack of the Rhynocs,,
Tiny Toon Adventures: Toonenstein - Dare to Scare,,
Bomberman 64: The Second Attack!,,
Anpanman Niko Niko Party,,
Stern Pinball Arcade,,
Warcraft: Orcs & Humans,,
The Lost Vikings,,
Rock 'N Roll Racing,,
StarCraft II: Legacy of the Void,,
A New Beginning,,
The Rabbit's Apprentice,,
Holy Potatoes! A Weapon Shop?!,,
Dead State: Reanimated,,
Sherlock Holmes: The Mystery of the Mummy,,
Sherlock Holmes vs. Jack the Ripper,,
Blood Bowl: Legendary Edition,,
Angry Birds: Rio,,
Hallowed Legends: Samhain,,
Mystery Trackers: The Void,,
Puppet Show 3: Lost Town,,
Blood Bowl: Chaos Edition,,
The Testament of Sherlock Holmes,,
R.A.W. Realms of Ancient War,,
The Testament of Sherlock Holmes,,
Farming Simulator 2013,,
Farming Simulator 2013,,
Final Exam,,
Farming Simulator 2015,,
Bound By Flame,,
Bound By Flame,,
Sherlock Holmes: Crimes & Punishments,,
Sherlock Holmes: Crimes & Punishments,,
Farming Simulator 2014,,
Tour de France 2014,,
Bound By Flame,,
Bound By Flame,,
Farming Simulator 2015,,
Farming Simulator 2015,,
Farming Simulator 2015,,
Divinity: Original Sin,,
Farming Simulator 2015,,
Divinity: Original Sin,,
Farming Simulator 15 Expansion Pack,,
Farming Simulator 17,,
Pro Cycling Manager 2016,,
Pro Cycling Manager 2016,,
Spintires: MudRunner,,
Spintires: MudRunner,,
Farming Simulator 17,,
Farming Simulator 18,,
Le Tour de France 2017,,
Le Tour de France 2017,,
Le Tour de France 2017,,
Farming Simulator 18,,
Farming Simulator 19,,
Spintires: MudRunner - American Wilds,,
Spintires: MudRunner - American Wilds,,
Space Hulk Tactics,,
Space Hulk Tactics,,
World War Z,,
Shinseiki Evangelion: Koutetsu no Girlfriend,,
Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,,
Country Dance: All Stars,,
GoGo's Crazy Bones,,
Frozen: Olaf's Quest,,
Frozen: Olaf's Quest,,
Goosebumps: The Game,,
Deer Hunter Reloaded,,
Deer Hunter Reloaded,,
Big Buck Hunter Arcade,,
Goosebumps: The Game,,
Rapala Fishing Pro Series,,
Big Buck Hunter Arcade,,
Cosmetic Paradise: Make no Kiseki,,
Nanatama: Chronicle of Dungeon Maker,,
Sekai wa Atashi de Mawatteru: Hikari to Yami no Princess,,
ArmA II,,
Falcon 4.0: Allied Force,,
Animal Snap: Rescue Them 2 By 2,,
Archer Maclean Presents: Pool Paradise,,
Stadium Games,,
Demon Driver: Time to Burn Rubber!,,
Archer Maclean Presents: Pool Paradise,,
Lotus Challenge,,
Animaniacs: The Great Edgar Hunt,,
Elf Bowling 1 & 2,,
Puyo Pop Fever,,
Tornado,,
Teenage Zombies: Invasion of the Alien Brain Thingys,,
Lux-Pain (JP sales),,
Spectral Force Genesis,,
National Geographic Challenge!,,
National Geographic Challenge!,,
National Geographic Challenge!,,
Order Up!!,,
Bendy and the Ink Machine,,
Ship Simulator 2008,,
Combat Flight Simulator 3: Battle for Europe,,
Top Spin,,
MLB Inside Pitch 2003,,
Zoo Tycoon: Complete Collection,,6.0
Project Gotham Racing 2 (JP weekly sales),,
Age of Mythology: Gold Edition,,
Halo Triple Pack,,
Scene It? Lights Camera Action,,
Microsoft Flight Simulator X Acceleration Expansion Pack,,
Age of Empires III: Gold Edition,,
Zoo Tycoon 2: Ultimate Collection,,
Age of Empires III: Complete Collection,,
Lips: Deutsche Partyknaller,,
Lips: I Love The 80s,,
Forza Motorsport 3: Ultimate Collection,,
Gears of War Triple Pack,,
Aliens in the Attic,,
Vertigo,,
Aliens in the Attic,,
Pool Hall Pro,,
Sudoku Ball Detective,,
Jackass the Game,,
Jackass the Game DS,,
Late Shift,,
Mortal Kombat 3,,
Mortal Kombat 3,,
SHENZHEN I/O,,
Gadget Racers (PAL),,
Chicken Shoot,,
Skate City Heroes,,
M&M's Adventure,,
Story Hour: Fairy Tales,,
Story Hour: Adventures,,
ATV Quad Kings,,
Dream Salon,,
Bigfoot: Collision Course,,
Ultimate Duck Hunting,,
M&M's Beach Party,,
Jelly Belly: Ballistic Beans,,
Smiley World: Island Challenge,,
Smiley World: Island Challenge,,
Virtual Pro Wrestling,,
Sidewinder Max,,
Tenshou Gakuen Gekkouroku,,
Mountain,,
Discover Europe,,
4x4 Evolution,,
4X4 EVO 2,,
Actua Tennis,,
Shark Attack Deathmatch 2,,
Fate/Extra CCC,,
Bakumatsu Rock,,
IA/VT Colorful,,
Uppers,,
Peach Ball: Senran Kagura,,
"Roswell Conspiracies: Aliens, Myths & Legends",,
Bob the Builder: Festival of Fun,,
Mr Bean's Wacky World of Wii,,
Bob the Builder: Festival of Fun,,
Road Trip,,
Rally Championship,,
Road Trip: The Arcade Edition,,
Road Trip: Shifting Gears,,
Winter Sports: The Ultimate Challenge,,
Monster Trux Arenas: Special Edition,,
Summer Athletics: The Ultimate Challenge (US sales),,
Summer Athletics: The Ultimate Challenge (Others sales),,
Best Of Tests,,
SBK Superbike World Championship,,
SBK Superbike World Championship,,
Crazy Chicken Tales,,
World Championship Athletics,,
Safari Adventures: Africa,,
Safari Adventures: Africa,,
SBK Superbike World Championship,,
th!nk Logic Trainer,,
SBK Superbike World Championship,,
th!nk Logic Trainer: Kids,,
Just Sing!,,
America's Next Top Model,,
thinkSMART,,
Witches & Vampires: The Secrets of Ashburry,,
Virtual Villagers: A New Home,,
thinkSMART FAMILY!,,
Emily the Strange: Strangerous,,
In Cold Blood,,
Nancy Drew: Message in a Haunted Mansion,,
Woody Woodpecker: Escape from Buzz Buzzard Park,,
Nancy Drew: Secret of the Scarlet Hand,,
Agassi Tennis Generation,,
Spirits & Spells,,
Spirits & Spells,,
Ultimate Beach Soccer,,
Ultimate Beach Soccer,,
NeverEnd,,
Gothic Universe,,
AniMates!,,
Drivers Ed Portable,,
Dreamer Series: Puppy Trainer,,
Zoo Quest: Puzzle Fun!,,
Dreamer Series: Horse Trainer,,
Yoga: The first 100% Experience,,
SafeCracker: The Ultimate Puzzle Adventure,,
Learn Math,,
The Hardy Boys: The Hidden Theft,,
Dreamer Series: Top Model,,
Learn Chess,,
Playmobil Circus,,
Dreamer Series: Teacher,,
Playmobil Pirates,,
Dreamer Series: Shop Owner,,
World Party Games,,
Learn Geography,,
Dreamer Series: Pop Star,,
Dreamer Series: Babysitter,,
Monster Band,,
Sarah: Keeper of the Unicorn,,
Agatha Christie: Peril at End House,,
Sherlock Holmes vs. Jack the Ripper,,
Legend of Kay,,
Dreamer Series: Zoo Keeper,,
Playmobil Knights,,
Learn Science,,
